35	36	33	35	36	35	41	57	38	40
35	36	32	35	36	35	40	57	38	40
36	36	32	35	36	35	40	57	37	40
36	37	33	35	36	35	41	57	37	40
36	37	33	35	36	35	41	57	38	40
36	37	33	35	36	35	41	57	38	39
36	37	33	35	36	35	41	57	39	39
35	36	33	35	36	35	40	57	39	40
35	36	32	35	36	35	40	57	38	40
35	36	32	34	35	35	40	57	38	40
35	36	32	34	35	34	40	56	38	39
35	36	32	34	35	34	40	56	37	39
34	35	32	33	35	33	39	56	37	39
34	35	32	33	34	33	39	56	38	38
34	35	32	33	34	33	38	56	38	38
33	35	31	33	34	33	38	56	37	36

